filename,category,size_mb
Dr.-Tarika-Barrett.pdf,website_articles,1.28
1er-2eme-Trimestre2025_Barometre-energies-vertes.pdf,website_articles,0.96
NP-IA-fisica.pdf,website_articles,0.16
Conversations_Edition_5_Elisa-Farri_Gabriele-Rosani.pdf,website_articles,0.52
CRI_Green-Hydrogen_Infographic_v2.1.pdf,website_articles,0.63
CRI_Digital-continuity-AD_WEB_FINAL_13062025.pdf,website_articles,13.92
CSR-Plan-FY-2023-24.pdf,website_articles,3.36
09_12_Capgemini-press-release_Ryder-Cup-2025_Outcome-IQ_EN.pdf,press_releases,0.18
01_15-Capgemini-AI-perspectives-and-AI-in-CXO-decision-making-press-release-ENG.pdf,press_releases,0.16
Capgemini-advertisement-Financial-Express.pdf,press_releases,0.92
Final-Joint_Press-Release_-Capgemini-x-AUC_15MAY25-ENG_vFinal.pdf,press_releases,0.21
2025_09_09_Capgemini-News-Alert_IDC-Marketscape-Worldwide-IT-and-Engineering-Services-for-Software-Defined-Vehicles-2025-4.pdf,press_releases,0.14
ESP_Capgemini_OpenAI_DeploymentCo_News_Alert.pdf,press_releases,0.11
2026_03_05_McDonalds_Capgemini_Press-Release_FR.pdf,press_releases,0.14
03_06_Capgemini-Press-Release_-HMRC.pdf,press_releases,0.18
02_23_Capgemini-News-Alert_OpenAI-Frontier-Alliance.pdf,press_releases,0.13
2025_05_16_Youth-perspectives-on-climate_Press-Release_ENG_vFinal.pdf,press_releases,0.46
CRI_Gen-AI-in-Mgmt_Final_web-compressed-2.pdf,press_releases,1.95
2026_05_05_Capgemini-Press-Release_WPCIR.pdf,press_releases,0.17
06_03_Capgemini-news-alert_Syniti-and-Syensqo-client-win.pdf,press_releases,0.11
02_06_Capgemini-News-Alert_Google-Cloud-sovereign-solutions-1.pdf,press_releases,0.11
Capgemini_news_alert_Google_Cloud_AI_Enterprise_Hub.pdf,press_releases,0.13
12_14_Capgemini-News-Alert_AWS-Awards.pdf,press_releases,0.17
2025-01-15_News_Alert_Capgemini_Instituto-Telecomunicacoes_Quantum-2.pdf,press_releases,0.11
Maxeda-case-study.pdf,press_releases,0.61
Advertisement-Indian-Express.pdf,press_releases,0.16
05_26_Capgemini-News-Alert_SAP-Mistral-AI-collaboration-1.pdf,press_releases,0.13
03_06_Capgemini-Joint-press-release_HMRC.pdf,press_releases,0.2
ESP_01_07_Tech-in-sports-2025-news-alert_REV_JG.pdf,press_releases,0.13
04_23_Capgemini-news-alert_Google-Cloud-AI-Enterprise-Hub.pdf,press_releases,0.14
04_09_Capgemini-News-Alert_Google-Cloud-Agentic-AI.pdf,press_releases,0.12
TokyoPride2026Map.pdf,press_releases,7.15
2023_02_23_EQUALITY_project-start_press-release.pdf,press_releases,0.21
02_11_Capgemini-News-Alert_Microsoft-Sovereign-Cloud.pdf,press_releases,0.14
19_03_Capgemini-NVIDIA-Agentic-AI-news-alert.pdf,press_releases,0.11
02_09_Capgemini-News-Alert_AWS-Sovereign-Cloud.pdf,press_releases,0.16
2023_03_27_Local-Romania-Press-release_IPSO_Capgemini.pdf,press_releases,0.16
2022_11_28_Carrefour_collaborates-with-Capgemini_-to-become-a-Digital-Retail-Company_Press-Release.pdf,press_releases,0.11
03_05_McDonalds_Capgemini_Press-Release.pdf,press_releases,0.12
05_05_WPCIR-Press-Release_-FINAL-DE.pdf,press_releases,0.23
2026-03_06_Capgemini-Press-Release_HMRC.pdf,press_releases,0.18
Indian-Express.pdf,press_releases,0.23
Presseinfo_Studie_Physical-AI.pdf,press_releases,0.22
04_09_Capgemini-News-Alert_Google-Cloud-awards.pdf,press_releases,0.12
WEMO24-Outlook-and-Articles_compressed.pdf,press_releases,5.62
Advertisement_Indian-Express.pdf,press_releases,0.27
Final-Report-Converstations-for-Tomorrow-3.pdf,reports,12.75
Capgemini-2022-footprint-report.pdf,reports,8.3
ES-Report-25th-July-2023.pdf,reports,10.42
CRI_Physical-AI-Report-8th-draft-web-version.pdf,reports,9.68
22Oct2024-Conversations-for-tomorrow_Edition_9_Report-V1.pdf,reports,11.38
Investment-Trends-Report.pdf,reports,4.36
Hellmann-Worldwide-Logistics-client-story-case-study.pdf,reports,2.75
prior-authorization-survey.pdf,reports,0.27
TV2026-FS-report_web-Mar-13.pdf,reports,13.99
CRI_UNICEF-Report_V8.pdf,reports,14.93
WCR_2025_Final.pdf_web.pdf,reports,1.46
Data-powered-enterprise-report-1.pdf,reports,5.16
Life-Sciences-Digital-Services-QuadRpt-Customize-Full-length-Global-2024-06-24-Final.pdf,reports,1.88
CRI-Report-CX-in-Automotive-Joining-the-race_Final_150725.pdf,reports,6.2
Consumer-trends-08012025.pdf,reports,12.31
2023-himss-cybersecurity-survey-x.pdf,reports,0.01
Research-Brief-Sustainability-Business-Value-final-draft.pdf,reports,5.54
Top-Tech-Trends-2025_Report.pdf,reports,10.53
Capgemini-Research-Institute_Sustainable-Operations_Infographic.pdf,reports,0.22
5-years-on-the-road-to-net-zero.pdf,reports,3.36
Scott-Belsky-24Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.74
CRI_Climate-Tech_Report_Web-2.pdf,reports,13.6
Final-Web-Version-Report-Semiconductors.pdf,reports,8.39
CRI-Consumer-Trends-Report-Summary-2025.pdf,reports,1.39
Capgemini_Top_Tech_Trends_Report_2026.pdf,reports,4.1
Net-zero-Review-2020-2021-July-2021-Compressed-and-Linked-v210.pdf,reports,2.9
2026_04_20_Capgemini_Reindustrialization-of-Europe-and-the-US-report_3e-edition_press-release.pdf,reports,0.15
GENERATIVE-AI-FOR-MANAGEMENT-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.64
WCR_2026_Final-2MB-version.pdf,reports,1.41
Final-Web-Version-Report-Harnessing-the-Value-of-Gen-AI.1.pdf,reports,5.42
CRI-research-brief-Harnessing-the-value-of-AI-AD_Updated.pdf,reports,5.52
CRI_Physical-AI-Report-web-version.pdf,reports,9.64
Aricent_-Scrutinizer-Report-for-shareholders-meeting.pdf,reports,2.58
Data-powered-enterprise_Digital_Report-4.pdf,reports,5.07
Group-Reporting-solution-brochure-Oct-2020-1.pdf,reports,0.26
Final-Web-Version-Report-Sustainable-Gen-AI-2.pdf,reports,5.56
Final-Web-Version-Report-Gen-AI-in-Organization-Refresh.pdf,reports,5.08
Capgemini-2025-Integrated-Annual-Report_08415c.pdf,reports,19.88
Capgemini-UK-CRS-Report-2022-23.pdf,reports,8.07
TV25-Report_Web-version.pdf,reports,9.53
Q3_2025_Smart_Meter_Stats_Report.pdf,reports,0.64
Davos_Investment-trends-Report.pdf,reports,4.6
Capgemini_-Scrutinizer-Report-for-shareholders-meeting.pdf,reports,1.84
2024-index-report.pdf,reports,1.26
Annual-Report-2024-25.pdf,reports,3.17
20200216-VC-WeFi-Research-Snapshot-Copy.pdf,reports,1.25
CRI_PQC_Research-draft_4th-draft_10072025.pdf,reports,8.39
Aricent-Chairman-Report.pdf,reports,15.81
WWR-2023_web.pdf,reports,3.16
CRI_PQC_Research-draft_5th-draft_15072025_Web.pdf,reports,8.43
CRI-research-brief-Tech-in-Sports-8th-draft.pdf,reports,6.73
CRI_Physical-AI-Report-Final-web-version.pdf,reports,9.64
WLIR_2025_Final_version._2_MB__1_.pdf,reports,0.0
CRI_Cloud-Research-Report-Final-web-180725.pdf,reports,7.16
GENERATIVE-AI-THE-ART-OF-THE-POSSIBLE-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.47
Summary_Report_A-new-CMO-Playbook.pdf,reports,0.77
2026-05-26-STUDIE-World-Wealth-Report-2026-1.pdf,reports,1.95
Andrew-Ng-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.6
Future-of-Energy.pdf,reports,1.62
Final-Web-Version-Report-CFT8.pdf,reports,12.87
Capgemini-Transforming-Sports.pdf,reports,2.52
World-Payments-Report_2021_Web.pdf,reports,7.36
Final-Web-Version-Research-Brief-AI-Perspectives.pdf,reports,9.02
Capgemini_-Scrutinizer-Report-for-unsecured-creditors-meeting.pdf,reports,1.79
WCRFS_2023_web.pdf,reports,3.49
People-Experience-Research_Report_web.pdf,reports,3.97
People-Experience-Research_Infographic.pdf,reports,0.44
WLHIR_2022.pdf,reports,2.66
WRBR_Final_25_weblock-version-1.pdf,reports,2.01
ESP_Capgemini_World-Property-Casualty-Insurance-Report_2026_-comunicado-de-prensa.pdf,reports,0.17
Conversations_Edition_7_Report_1705202.pdf,reports,27.06
Capgemini-Research-Institute_DigitalTwins_Infographic.pdf,reports,8.41
CRI-research-brief-Tariff_V12_B.pdf,reports,6.51
Conversations_Edition_6_Report_20230112.pdf,reports,14.82
2025_04_02_Capgemini-News-Alert_-Forrester-Wave_Application-Modernization-and-Multicloud-Managed-Services-2.pdf,reports,0.11
CRI_Intelligent_supplyChain_Report_Webb-1.pdf,reports,6.33
WWR_2024_web.pdf,reports,1.87
WWR_2025.pdf,reports,2.24
Final-Infographic-Eco-Digital-Era.pdf,reports,0.45
Final-Web-Version-Report-Digital-Twins-in-AD.pdf,reports,13.24
06_04_PM-WWR-final-DE-final.pdf,reports,0.15
Capgemini-Research-Institute-report_Data-foundations-for-government_From-AI-ambition-to-execution-3.pdf,reports,5.75
Final-Web-Version-Report-Consumer-Trends.pdf,reports,4.63
Capgemini-2024-Integrated-Annual-Report.pdf,reports,15.14
Capgemini-Research-Institute-report_Data-foundations-for-government_From-AI-ambition-to-execution-2.pdf,reports,5.76
Sustainable-IT_Report-2.pdf,reports,6.87
Final-Web-Version-Report-AI-Powered-CX.pdf,reports,6.1
Aricent_-Scrutinizer-Report-for-unsecured-creditors-meeting.pdf,reports,2.61
FINAL_CRI_CX_Transformation_Report_Infographic_2026.pdf,reports,0.0
Capgemini-Research-Institute_Sustainable-Operations_Web.pdf,reports,2.59
Final-Web-Report-Scaling-Innovation.pdf,reports,2.68
ESP_07_10_Capgemini_Post-Quantum-Cryptography-Report_News-Alert_REV_JG.pdf,reports,0.12
Conversations_Edition_5_Report_20240425.pdf,reports,10.45
Enhancing-life-sciences-research-with-genAI-Capgemini-POV-GenAI.pdf,reports,0.73
Final-Web-Version-Research-Brief-Sustainable-Business-Value.pdf,reports,7.36
Environmental-Sustainability_Report-2021-FINAL-November.pdf,reports,4.3
Final-Web-Version-Report-Tech-In-Sports_V3.pdf,reports,6.6
eGovernmentBenchmark-2025-Insight-Report.pdf,reports,7.88
20220607_ITSM-Survey_final_AC.pdf,reports,5.41
Erik-Brynjolfsson-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.64
EnvironmentalSustainabilityReport-Final1-27th-July.pdf,reports,11.21
Future-of-Healthcare.pdf,reports,1.13
OPERATIONAL-AI-IS-CHANGING-HOW-WE-LOOK-AT-DATA-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.49
CEO-18Oct2024-Conversations-for-tomorrow_Edition_9_Report-V2.pdf,reports,2.04
Annual-Report-2020-21.pdf,reports,2.64
9.-eGovernment-Benchmark-2024-Method-Paper-2019-2024.pdf,reports,10.55
Chema-Alonso-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.8
Digital-191226-CRI-AI-research-brief-Davos.pdf,reports,6.88
Dragos╠o-Tudorache-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf ,reports,0.61
World-Wealth-Report_2021_10-06_Web.pdf,reports,3.33
Final-Web-Version-Report-Reindustrialization-Edition-2.pdf,reports,7.7
Infographic_Future-of-Batteries_V06.pdf,reports,1.41
Final-Web-Version-Report-CMO-Playbook.pdf,reports,7.34
Capgemini-UK-CRS-Report-2021-22.pdf,reports,8.51
2023-Aero-SAF-Report.pdf,reports,11.32
06_04_Capgemini-Press-release_World-Wealth-Report-2026.pdf,reports,0.16
Capgemini-Chairman-Report.pdf,reports,7.31
Audrey-Plonk-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.93
2022_05_05_Capgemini_University-of-Oxford-research-project.pdf,reports,0.14
CEO-Corner_14-05-2026_Conversations-for-tomorrow_Edition_11_Report_V5.pdf,reports,3.21
Final-report-CRI_Supply-Chain-in-CPR-WEB_151123.pdf,reports,8.11
CRI_Supply-Chain-in-Automotive_04092023_Final-Draft_Web.pdf,reports,4.79
Capgemini-UK-CRS-Report-2023-24.pdf,reports,4.45
Scaling-Innovation_Report.pdf,reports,2.67
Future-of-Sustainability.pdf,reports,2.39
BR-for-Capgemini-CTC_Report.pdf,reports,1.0
CRI_Data-Net-Zero_Report_Report_15052024.pdf,reports,7.42
Final-Web-Version-Research-Brief-Gen-AI-in-Decision-Making.pdf,reports,6.85
Future-of-Manufacturing.pdf,reports,2.51
Capgemini-Microsoft-Cloud-Security-Solution-report.pdf,reports,0.59
07_16_Capgemini-Press-Release_AI-Agents-CRI-report_EN-1.pdf,reports,0.15
Final-Web-Version-Report-Consumer-Trends-2026.pdf,reports,5.54
Final-Web-Version-Report-AI-in-Business-Operations.pdf,reports,26.68
Final-Gen-AI-in-Consumers-Research-Brief.pdf,reports,5.38
Capgemini_WEMO-2023-report_Energy-Transition-and-Utilities.pdf,reports,26.26
04_16_Physical-AI-CRI-report-press-release-ENG.pdf,reports,0.17
WPR_2026_4e6d5a.pdf,reports,2.38
Excerpt-Capgemini-HFS-Horizons-high-tech-services.pdf,reports,6.48
CRI_Connected-Health_17062024_Final-File_Web.pdf,reports,4.96
WCIBR_2026.pdf,reports,2.21
Capgemini-Research-Institute_DigitalTwins_Web.pdf,reports,12.82
2023_01_25_Capgemini_Georgia-Tech_research-collaboration.pdf,reports,0.13
Final-Web-Version-Report-AI-Agents.pdf,reports,7.25
Intelligent-Products-Services-Report.pdf,reports,12.0
2025_11_06_Capgemini-_Leader_in_Forrester_Connected-Product-Engineering-Services_.pdf,reports,0.14
WPR-2022.pdf,reports,2.71
Capgemini-Data-Security-with-Microsoft-Purview-report.pdf,reports,1.32
CAPGEMINI_ERD-Pulse-Report-2026_sm.pdf,reports,20.03
Clara-Shih-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.61
Final-Web-version-Report-Gen-AI-in-Organizations.pdf,reports,15.2
Capgemini-Annual-Report-2022-23_Final.pdf,reports,2.13
Capgemini-Core-Banking-NEAT-report-April25.pdf,reports,0.38
CRI_Softwarization_Report_20112023.pdf,reports,7.46
Low-resolution-25Oct2024-Conversations-for-tomorrow_Edition_9_Report-V2-1.pdf,reports,7.87
Capgemini-Research-Institute_Conversations-for-Tomorrow-Edition-2-Infographic_Final.pdf,reports,3.61
AI-powered-Cybersecurity-for-Telecom-report.pdf,reports,3.39
Unleashing-New-Waves-of-Value_Final-Report-POV.pdf,reports,11.61
Final-Infographic-Connected-Health.pdf,reports,1.89
Capgemini-Research-Institute_Conversations-for-Tomorrow-Edition-2_Final.pdf,reports,4.88
BR-for-Aricent-CTC_Report.pdf,reports,0.18
CRI_Data-powered-enterprises_22082024-V1.pdf,reports,7.98
Final-Web-Version-Report-Connected-Products.pdf,reports,4.28
Capgemini-UK-CRS-Report-2024-25-v1.pdf,reports,8.14
2022_04_14_News-Alert_University-Program_MIT_FINAL.pdf,reports,0.15
Mariya-Gabriel-1.pdf,reports,0.43
06_05_World-Wealth-Report-2026-Press-Release_ITA.pdf,reports,0.18
Excerpt-Capgemini-HZ-insurance-services.pdf,reports,1.31
ES-Report-25th-July-i-2023.pdf,reports,11.88
Norwegian-Offshore-Directorate-emissions-client-story-case-study.pdf,reports,0.38
Annual-Report-2019-20.pdf,reports,1.73
Final-Web-Report-New-Leadership-Skills.pdf,reports,3.55
bus-evaluation-2024-interim-report.pdf,reports,0.51
2026-04-20-PR-CRI-Report-Reindustrialisation.pdf,reports,0.15
Future-of-Connectivity.pdf,reports,0.91
06_04_Capgemini-Press-release_World-Wealth-Report-2026_FR.pdf,reports,0.21
Research-brief_From-hype-to-habit.pdf,reports,5.35
CRI_Tech-in-sports_Report_Final_Web-version2.pdf,reports,5.4
Ricardo-Guerra-23Oct2024-Conversations-for-tomorrow_Edition_9_Report.pdf,reports,0.72
Final-Web-Version-Report-Gen-AI-in-Lifesciences.pdf,reports,10.24
ACO_Qual-Assess_FullReport_Final_0.pdf,reports,0.48
Final-Web-Version-Report-Investment-Trends-2024.pdf,reports,6.64
the-cs-gender-3000-in-2019.pdf,reports,0.08
2023-Report-published-in-July-2024.pdf,reports,6.11
Annual-Report-2023-24.pdf,reports,2.42
Final-Web-Version-Report-Lab-of-the-Future.pdf,reports,13.51
Top-Tech-Trends-2025_Report_v7.pdf,reports,10.6
Final-Web-Version-Report-Cloud.pdf,reports,7.15
Final-Web-Version-Report-B2B-Pulse.pdf,reports,9.11
CRI_Sustainability_Transformation_Report.pdf,reports,15.0
250506_ESG-report_Capgemini_Vfinal.pdf,reports,7.05
20260420__Physical-AI-CRI-Report.pdf,reports,0.17
v0.1_State_of_AI_in_Business_2025_Report.pdf,reports,0.0
Leading-international-banking-group-client-story-case-study.pdf,reports,1.81
2025_Davos_Investment-trends-CRI-Report_Final2.pdf,reports,4.49
Final-Web-Version-Report-CFT10.pdf,reports,18.01
Telco-Research_FINAL.pdf,reports,8.63
Capgemini-Environment-Report-19-20.pdf,reports,2.21
Architects_of_Positive_Futures-CRSAnnualReport2019-20FINAL.pdf,reports,5.96
CBP-8730.pdf?utm,reports,0.41
CRI-research-brief-Tariff_Updated.pdf,reports,21.23
European-research-consortium-client-story-case-study.pdf,reports,5.54
Final-Web-Version-Report-Sustainability-Trends-2025.pdf,reports,9.11
CRI-research-brief_gender-and-leadership.pdf,reports,8.93
CRI_Physical-AI-Report-Final-web-version-2.pdf,reports,9.63
Annual-Report-2021-22.pdf,reports,3.22
WCIB_2026-Infographic_Final-1.pdf,reports,2.22
CRI_Semiconductors_Final_WEB_updated.pdf,reports,4.44
CDP_Capgemini_report_July_13_From_Stroll_to_Sprint_-_A_race_against_time_for_corporate_decarbonization.pdf?1689231333,reports,1.31
